ID,text,target,label,clean_text
ynat-v1_train_01615,사이버테러 대비 IT기반시설 142곳 긴급 보안점검종합,5,경제,142개의 IT기반시설이 사이버테러 대비 긴급 보안 점검을 종합적으로 수행했습니다.
ynat-v1_train_01616,금감원 이어 공정위까지…6부기관[사칭B악h메1 기승,3,사회,금감원과 공정위가 사칭범을 적발하고 처벌하기 위한 합동수사작전을 벌여 6개 부서가 합동으로 사칭범을 체포하여 처벌하였습니다.
ynat-v1_train_01617,화천산천어`제2즐거운 눈썰>,0,생활문화,화천산천어 제2즐거운 눈썰매
ynat-v1_train_01618,경기도 19개 시 14시 오존주의보 발령,3,사회,경기도 19개 시·도에 14시부터 오존주의보가 발령됐다.
ynat-v1_train_01619,G란치스코 교황 w|h 인간(D지 04적 이슈 아0야,6,세계,그란치스코 교황이 인간의 존엄성과 권리 문제로 대립하는 이슈를 아리아
ynat-v1_train_01620,탈북민 하나원 교육생들 취약계층에 봉사활동,4,IT과학,탈북민들은 하나원 교육생들을 통해 취약계층에 봉사활동을 합니다.
ynat-v1_train_01621,게시판 KEB하나銀 내집마련 더블업 적금 가입자 2만명 돌파,4,IT과학,KEB하나은행 내집마련 더블업 적금 가입자가 2만명을 돌파했습니다.
ynat-v1_train_01622,원달러 환율 나흘째 상승,5,경제,원달러 환율이 4일째로 상승했다.
ynat-v1_train_01623,강철보4 m)- i한 {차원u그래x{구PF O들p다,4,IT과학,강철로 만든 차원 그래프 O들다
ynat-v1_train_01624,프로농구 현대모비스 수석코치에 조동현 전 kt 감독,2,정치,조동현 전 kt 감독이 현대모비스의 수석 코치로 임명되었습니다.
ynat-v1_train_01625,[j?령 北T sh화 구체[q·美R 상I조치emAg 필*,2,정치,일본의 북한 쇼화 구체적인 미국 상이 조치가 필연적이다
ynat-v1_train_01626,삼성 23일 갤노트10 70개국 출시…9월 130개국으로 확대,3,사회,삼성 23일 갤노트10 70개국에서 출시…9월 130개국으로 확대
ynat-v1_train_01627,"21월에 해c제과식품 등""2E=8n만주 보호a9H풀려",5,경제,21월에 해제된 과식품 등 2억만주 보호 풀려
ynat-v1_train_01628,3년 만에 1부리그 뛴다…경남FC 승리 다짐 출정식,1,스포츠,3년 만에 1부 리그에 진출하는 경남FC가 승리 다짐을 하는 출정식 
ynat-v1_train_01629,it룽의 반지 국내 제작6초W…명랑한 바그너 입[,6,세계,이탈리아의 반지 국내 제작…명랑한 바그너 입장
ynat-v1_train_01630,아프리a 앙o라 동Q# 처벌법 폐지…]권dykW영,6,세계,아프리카 앙골라 동성애 처벌법 폐지… 권리영
ynat-v1_train_01631,이란 美 드론의 영공 침범 부인할 수 없는 증거 있어,5,경제,이란과 미국의 드론 문제에 대한 증거가 충분히 확인된 것으로 보인다.
ynat-v1_train_01632,~임 A국_허.찔렀다…H켓몬 Q 1풍C 초라A 한국종g,4,IT과학,AI국가 허용.찔렀다…헥몬 퀀텀 1풍 초라 한국종합
ynat-v1_train_01633,호르무즈 호위연합 추진 美 외교단에 수송로 보호계획 설명,0,생활문화,호르무즈에서 개최되는 문화제를 위해 호위 연합이 추진되고 있습니다. 미국의 외교 단체가 수송로의 보호 계획을 설명하고 있습니다.
ynat-v1_train_01634,홍콩서 美 홍콩 인권법안 통과 촉구 대규모 집회,4,IT과학,Hong Kong에서 미국의 Hong Kong 인권법안 통과 촉구를 위한 대규모 집회가 있었다.
ynat-v1_train_01635,김성태 야당 견제권력 확보하는 방향으로 원 구성해야,2,정치,김성태 야당의 견제권력을 확보하는 방향으로 원내 구성해야
ynat-v1_train_01636,여야 文대통령 기무사 재편 지시에 적절 조치 조급 처리,5,경제,여야는 문재인 대통령의 기무사 재편 지시에 적절한 조치를 조급하게 처리해야 한다.
ynat-v1_train_01637,이통 3사 일괄 요금인하 부담 커…단말기 비용 고려해야,4,IT과학,이통 3사 일괄 요금 인하 부담 커져…단말기 비용을 고려해야
ynat-v1_train_01638,호주한인극단 H영 이중언S {지컬T=G인 관}도 v찬,0,생활문화,호주 한인 극단 H영 이중언의 지적 문화인관도 찬사
ynat-v1_train_01639,음성 PVC 제조공장서 불…2억5천만원 피해,1,스포츠,음성 PVC 제조공장서 화재…2억5천만원 피해
ynat-v1_train_01640,올림픽 펜스와 아베 뒤로 김영남과 김여정,3,사회,올림픽 펜스와 아베 뒤를 향해 김영남과 김여정이 나선다
ynat-v1_train_01641,이탈리아서 전통적 가족가치 옹호 회의…시대착오적 맞불 집회,6,세계,이탈리아에서 전통적 가족 가치 옹호 회의가 시대착오적 맞불 집회로 이어졌다.
ynat-v1_train_01642,Kq<\ w휴에j[O< 서비8/걱j)마P요,4,IT과학,Kwewhy 서비스 마포요
ynat-v1_train_01643,이순삼 홍준표는 나라 위급할 때 바로 잡아줄 후보,2,정치,이순삼 홍준표는 나라 위기 상황에서 바로 개혁을 제안하는 후보
ynat-v1_train_01644,DM?G@#69원c$모 $스플`이2패널 제조 !U 공급 계약,5,경제,DMG 69원모스 플라이2 패널 제조 공급 계약
ynat-v1_train_01645,월드컵 짝퉁이 진짜를 이겼다…신태용 닮은꼴 뢰프...,1,스포츠,월드컵 짝퉁이 진짜를 이겼다…신태용의 닮은꼴 뢰프...
ynat-v1_train_01646,SK 최정 시즌 마수걸이 아치…홈런왕 3연패 시동,2,정치,SK 최정 시즌 마수걸이 아치…정치왕 3연패 시동
ynat-v1_train_01647,`a^울 h경i 만에 첫 X 신Go고요한 멀'골로 포A 제압,1,스포츠,아울러 한 경기를 만에 첫 신고의 멀티골로 포르투갈을 제압
ynat-v1_train_01648,<XWKDw럼0 탄A하면k경제s 도움r될 |,6,세계,탄광개발하면 경제가 도움될 것이다
ynat-v1_train_01649,베스트셀러 김난도 트렌드 코리아 2020 3주째 1위,3,사회,베스트셀러 '김난도 트렌드 코리아 2020'가 3주째 1위를 차지했습니다.
ynat-v1_train_01650,M'온 팬t 붙?고6 태4R사 y은 %기로 W위Z=>?야,1,스포츠,맨체스터 팬들이 태극사 여덟기로 원정경기
ynat-v1_train_01651,O대로9~현Z차투자증_P>20`cM 채권 매X,5,경제,"올대로 현찰 투자증가, 채권 매수"
ynat-v1_train_01652,이n준 kkR K< 계약…P수 끝(iWNC]코R로,1,스포츠,이준석 KBO 계약…수료 끝으로
ynat-v1_train_01653,올해의 여기자상에 중앙일보 이유정 기자 등,5,경제,올해의 기자상에 중앙일보 이유정 기자 등이
ynat-v1_train_01654,스웨덴 S부 'iL요청8;中f부패Du범 다시8}c,6,세계,스웨덴 수도 Stockholm부패범 다시 수사
ynat-v1_train_01655,거창u제연극제를 강탈{려1 합니t,0,생활문화,거창제 연극제를 강탈하려 합니다
ynat-v1_train_01656,日언론 文대통령 역사 문제 언급 자제…대일 비난 억제종합,2,정치,"일본 언론이 문재인 대통령의 역사 문제 언급을 자제하라고 주장했지만, 대일 비난을 억제하는 것은 어렵다."
ynat-v1_train_01657,KB국민은행 농M 국가대표팀과-6년간 후원 <약,1,스포츠,KB국민은행 농구 국가대표팀과 6년간 후원 협약
ynat-v1_train_01658,L데株 시$ Gu나…檢mv\!Z 7Z사 w총 1}mo억 증E(합,5,경제,LH데모시스템과 나노엑스 7사는 전체 1조원 증권거래(합법)
ynat-v1_train_01659,보험사 대출잔액 238조원…주택담보대출 증가 전환,1,스포츠,보험사 대출 잔액 238조원…주택 담보 대출 증가 전환
ynat-v1_train_01660,박철우 26점 폭발 삼성화재 OK저축은행 꺾고 3위 점프,0,생활문화,박철우가 26점의 폭발적인 경기력으로 삼성화재를 OK저축은행을 꺾고 3위로 점프했다.
ynat-v1_train_01661,.제y(y축제VPEtT27년mmS:동한 Zu 겨c축?,0,생활문화,제주축제 27년 3월 1일 동해안 겨울축제
ynat-v1_train_01662,:>채 _리)20년5이$|;빼yN 소폭 하],5,경제,채권리자 2020년 5월 빼역 소폭 하락
ynat-v1_train_01663,%학기`혁<본% 제B능3|면N예{O분 &명s b)!야,4,IT과학,학기 혁신 제능면 예보분명 야간
ynat-v1_train_01664,작0 시\? 만족m KBa1·J2BXM1위,3,사회,작가 시상식 만족 KB제작 1위
ynat-v1_train_01665,갈루치 북미접촉 결과 차기 美행정부에 전달,4,IT과학,Galileo 북미 접촉 결과 차기 미국 행정부에 전달
ynat-v1_train_01666,과기정통부 사물인터넷 보안인증 제도개선 연구반 가동,6,세계,Ministry of Science and ICT has launched a research team to improve the security certification system for the Internet of Things.
ynat-v1_train_01667,카Aj서$#로야S d보 본다,4,IT과학,카자로야 드보 본다
ynat-v1_train_01668,f틀리프 귀화 허가통지서 G@…대표팀 w류만 l았다,1,스포츠,틀리프 귀화 허가 통지서…대표팀 율만이 왔다
ynat-v1_train_01669,안종범/崔u딩 마사지# 단골손님 9:에 명백한 오보,3,사회,안종범/崔丁 마사지 단골손님 9시에 명백한 오보
ynat-v1_train_01670,경남교육청 기후위기 시대 환경교육 강화 비상 선언,3,사회,경남교육청은 기후위기 시대 환경교육을 강화하는 비상 선언을 발표했다.
ynat-v1_train_01671,r반기e국내b&글 y색y 1위sn[본 Mhr>의 이2<,0,생활문화,반기국내글 여색 1위 본인의 이야기
ynat-v1_train_01672,패널업계  V6시장 침체Y해E )브드에서l찾는다,4,IT과학,패널업계  V6시장 침체해 어떻게든 찾는다
ynat-v1_train_01673,아시안게임 베트남과 4강전 앞둔 김학범의 승부수 한 ...,1,스포츠,아시안게임 베트남과 4강전 앞둔 김학범의 승부수 한 번 더...
ynat-v1_train_01674,"~스코i8Z,r b모 {]8로 방음CN 공f<C",5,경제,모스크바로 방음 공항
ynat-v1_train_01675,시원하게 쪽배축제 즐기세요,5,경제,시원하게 여행 즐기세요
ynat-v1_train_01676,v플 앱스*어[애플뮤직 9월g터j원<z2제 .원,5,경제,VPL 앱스어(애플뮤직 9월 원가 투자 제도
ynat-v1_train_01677,2020 하반기 해외취업 화상면접 주간 행사,1,스포츠,2020 하반기 해외 선수들 화상면접 주간 대회
ynat-v1_train_01678,브리검 7이닝 1실점…넥센 한화전 4연패 탈출,1,스포츠,브리검 7이닝 1실점…넥센 한화전 4연패 탈출 성공
ynat-v1_train_01679,NBA에서 벗겨진 농구화 들고 블록슛 시도…막았으니 됐다,1,스포츠,NBA에서 벗겨진 농구화를 들고 블록슛을 시도하다 막았으니 됐다
ynat-v1_train_01680,이통 판매점들 완전자급제법 졸속 추진 유감…부작용 커,4,IT과학,이통 판매점들 완전자급제법의 졸속 추진에 유감을 표명하며 부작용이 커진다
ynat-v1_train_01681,아웃렛R할인 Kr…재고상품;G울J류 O일종q,0,생활문화,아웃렛 할인 크래프트…재고상품을 즐기러 오일종
ynat-v1_train_01682,한국 야구 아H안게임 금0달 향해 본격 \d,1,스포츠,한국 야구 아시안게임 금월 향해 본격적으로
ynat-v1_train_01683,프레스센터 언론계 반환 서명식,3,사회,프레스센터 언론계의 반환 서명식
ynat-v1_train_01684,눈은 i여도 FD 못 속인다L청|의 진ez물D,4,IT과학,눈은 아이가도 FD 못 속인다. 청의 진정한 물고기
ynat-v1_train_01685,되돌아본 한0 정-이A2C대 총~ 선거구 가J스로 지각:정,2,정치,되돌아본 한정의 대선 선거구 개편으로 지각된 정치는
ynat-v1_train_01686,]간q_%박사 한상석 교7Px얼> O강,0,생활문화,간담회 박사 한상석 교수 강연
ynat-v1_train_01687,SKT 설 연휴 이동 애프터서비스 센터 운영,6,세계,SKT 설 연휴 이동 애프터 서비스 센터 운영
ynat-v1_train_01688,LGU 잠실야구장에 프로야구 5G 체험존 운영,3,사회,LGU는 잠실야구장에 프로야구 5G 체험존을 운영한다.
ynat-v1_train_01689,KzTb ;설주의$ bW…-부터.0시5예비[`종합,0,생활문화,설주의 bW부터 0시 5분 예비 종합
ynat-v1_train_01690,민주노총 위원장 코로나19 극복 비용 재벌이 적극 부담해야,3,사회,민주노총 위원장은 코로나19 극복 비용을 재벌이 적극적으로 부담해야 한다.
ynat-v1_train_01691,오지환·박해민 포함 아시안게임 예비 엔트리 109명 발...,2,정치,오지환·박해민 포함 아시안게임 예비 엔트리 109명 발표...
ynat-v1_train_01692,KT·SKT 나란히 국제표준 생체인증 획득종합,1,스포츠,KT와 SKT가 나란히 국제 표준 생체 인증을 획득했습니다.
ynat-v1_train_01693,유U 北제재 북한 5월 당대회서 경제`과V과시 [건xU가나,2,정치,유엔 북한 5월 당대회서 경제와 정치가 나간다
ynat-v1_train_01694,주말 N 여행 호남권 산정상 물 들인 철쭉의 막바지 화려한 자태,2,정치,주말에 노란색 여행 호남권 산정상 물 들인 철쭉의 막바지 화려한 자태
ynat-v1_train_01695,프랑스 공무원 대규모 감축목표서 후퇴…감원폭 줄이기로,6,세계,프랑스 공무원 감축 목표에서 후퇴... 감원 폭 줄이기로
ynat-v1_train_01696,신간 스피노자의 귀환·제국의 관문,3,사회,신간 스피노자의 귀환과 제국의 관문
ynat-v1_train_01697,vl>a wIL@국회 역설…임X{H·院 =성 병행M합,2,정치,국회가 역설적으로 임명한 의원과 성별 병행
ynat-v1_train_01698,p1j:교W~국^<쓰T졌다v소식듣e 문대통령에8c로 건u,2,정치,피지 교황이 국왕과 함께 대통령에게 건배를 했다.
ynat-v1_train_01699,바이오 산업 신성장 동력이지만 투자 적고 성과도 부족,4,IT과학,바이오 산업은 신성장 동력이지만 투자도 적고 성과도 부족한 분야입니다.
ynat-v1_train_01700,"u |웨+ x 가 5G 외EJ때 4.=_ ,a해i눈@",4,IT과학,uWaveX 가 5G 외곽에서 4.5G 해석
ynat-v1_train_01701,L>S?3wl$}EDd풀( Z적8…스마트3중=cnd세v 최고,4,IT과학,LED를 이용한 적외선…스마트 센서 최고
ynat-v1_train_01702,연말부터 12시간 단위 데이터 로밍 가능,5,경제,연말부터 12시간 단위로 데이터 로밍이 가능하다.
ynat-v1_train_01703,DB금융d팩1[0반도y4비업W 네온:크 흡수b병,5,경제,DB금융팩토리 반도체 업무 네온 크라운 흡수 병합
ynat-v1_train_01704,손안의 포켓볼 까롬을 아시나요…춘천국제레저대회 첫선,3,사회,손안의 포켓볼을 아시나요…춘천 국제 레저 대회 첫 선
ynat-v1_train_01705,\Tj&토지g상I시작…올{ O`·도로 >상0Fu조~천*M 풀린다,3,사회,토지 시장이 시작… 올해 도로 시설 조성 천만 풀린다
ynat-v1_train_01706,문 대통령 김기식 금감원장 사표 수리,1,스포츠,문 대통령은 김기식 금융감독원장에게 사표를 수리했습니다.
ynat-v1_train_01707,SKT 미래 고객 잡는다,3,사회,SKT 미래의 고객을 잡는다
ynat-v1_train_01708,北M평통[ML원!집단탈북에 즉` FXt내라Z요구,2,정치,북한 평양 통일원 집단 탈북에 즉시 법외라 요구
ynat-v1_train_01709,한발 물러선 金 막지 않겠다…文 호남행 정면돌파,1,스포츠,한발 물러선 금메달을 막지 않겠다…문 대통령이 호남행 정면돌파
ynat-v1_train_01710,우산 챙기세요…전국 구름 많고 소나기,0,생활문화,생활문화에서 중요시하는 우산을 챙기세요…전국 구름 많고 소나기
ynat-v1_train_01711,한수원기업은행 코로나 피해 원전협력사 대출기금 400억 조성,2,정치,한수원 기업은행은 코로나19 피해 원전 협력사에 대출 기금 400억을 조성했습니다.
ynat-v1_train_01712,프로>u7+0언 ?차3Y부진 `K{메lQx동료dn수3ap?(,1,스포츠,예스24 우리가 사랑한 24인의 작가들 부산서 전시
ynat-v1_train_01713,이채원 부사장 짧은 쇼크…주식 빨리 살 필요는 없다,0,생활문화,"이채원 부사장이 짧은 쇼크를 맞았지만, 주식 시장에서 빨리 살 필요는 없다."
ynat-v1_train_01714,스트리플링 8이닝 1실점…다저스 6연패 탈출,2,정치,스트리플링 8이닝 1실점…민주당 6연속 패배 탈출
