ID,text,target,label,clean_text
ynat-v1_train_01735,국내 과학자들 자유공모 기초연구지원 늘려야,1,스포츠,국내 과학자들 자유 공모 기초 연구 지원 늘려야
ynat-v1_train_01736,"W)라엘 네dR  총리 ""일j}e 겨냥& 작lGY행",6,세계,라엘 네드르 총리 
ynat-v1_train_01737,중기부 규제자유특구 분과위원장 간담회,6,세계,중기부 규제자유특구 분과위원장 간담회
ynat-v1_train_01738,클래식 전용홀서 듣는 황병기의 가야금 연주,0,생활문화,클래식 전용홀에서 듣는 황병기의 가야금 연주
ynat-v1_train_01739,j로Qn2부 k/ 1위 성남 b고h선두추격{잰걸음,1,스포츠,정론 2부 1위 성남 고고 선두 추격 임재걸음
ynat-v1_train_01740,코트라 소비재와 부품으로 미국 시장 공략해야,2,정치,코트라 소비재와 부품으로 미국시장 공략해야
ynat-v1_train_01741,오키나와 민심 달래러 간 아베…돌아가라 야유 당해종합,1,스포츠,오키나와 민심 달래러 간 아베…돌아가라 야유 당하는 종합
ynat-v1_train_01742,칠레 컨페드컵 2차전에서 젊은 독일과 11 무승부,2,정치,칠레 컨페르드컵 2차전에서 젊은 독일과 1-1 무승부
ynat-v1_train_01743,한국 1고속인C넷 가입LH1위…기} 가입자 /10만,4,IT과학,한국 1고속인터넷 가입 1위…기존 가입자 10만
ynat-v1_train_01744,농구장에 평균 65세 실버세대 도우미 10명 떴다,0,생활문화,농구장에 평균 65세 실버세대 도우미 10명 뜬다
ynat-v1_train_01745,네이버 아이n 도용 방지26&화,3,사회,네이버 아이도 도용 방지 방법
ynat-v1_train_01746,美m>웨v#제재로 LNh OG망 구축SX질 rv까종합,4,IT과학,美웨이브 제재로 LG망 구축 SX질 rv까 종합
ynat-v1_train_01747,대구·경북 수은주 뚝…내일 새벽 산지엔 서리·얼음,0,생활문화,대구·경북 수은주가 뚝…내일 새벽 산지엔 서리·얼음
ynat-v1_train_01748,|부선 천안;청주공d D{전철화 본격 추진…2022년 N공,3,사회,부산 선천안 청주공단 전철화 본격 추진…2022년 노공
ynat-v1_train_01749,삼성 미F기술육'사yr TN&Sk 3vP교6팀c선정,4,IT과학,삼성 미래기술개발 '사용자 지식' SK 3교시 팀선정
ynat-v1_train_01750,5$·UmD·IoT4접n 평창1림K 준비 F착,4,IT과학,5G·UM··IoT 접근 평창림 K 준비 착착
ynat-v1_train_01751,제조업·ICT 산업분야 AI융합에 초점 맞춘 차별화 전략필요,1,스포츠,제조업 ICT 산업 분야 AI 융합에 초점 맞춘 차별화 전략 필요
ynat-v1_train_01752,단Z 朴 뇌2> 핵심B퍼즐 나왔다…i성에 최순실 5원-요구,2,정치,단군 朴 뇌 핵심 퍼즐 나왔다…이성에 최순실 5원 요구
ynat-v1_train_01753,日자민당% 로a헌법h조는+세J유산…_정 바z귀만I51안@,6,세계,일자민당 로헌법 조항은 세유산…정 바퀴만 이51안
ynat-v1_train_01754,美 미사일방어시스템 한국에 최대한 조기구축 희망1보,6,세계,미국 미사일 방어 시스템 한국에 최대한 조기 구축 희망
ynat-v1_train_01755,주유소 기름값 계속 오르는데…국제유가 더 상승할까,5,경제,주유소 기름값 계속 오르는데…국제유가 더 상승할 것인가
ynat-v1_train_01756,문희상 의장 취임 기자간담회,5,경제,문희상 의장 취임 기자간담회
ynat-v1_train_01757,푸틴 시 주석에 러북 정상회담 결과 설명…한반도 정세 논의,6,세계,푸틴 시 주석이 러시아 북한 정상회담 결과 설명…한반도 정세 논의
ynat-v1_train_01758,"말로하E 대화형 ,_ 내비 나왔다…S8T Tnx?구?출시종[",4,IT과학,말로하는 대화형 내비게이션 나왔다…S8T TNX 구독출시종료
ynat-v1_train_01759,#승우*伊2로나로 완} 이<…Mr 계약,1,스포츠,승우이로운 완료…Mr 계약
ynat-v1_train_01760,Su 야 d니 합iL철회소H2J진술한z유족e유수예씨,3,사회,수야 다니 합류소진술한 유족 유수예씨
ynat-v1_train_01761,美 ue수4 전+z제재mB날E이2S{발r배1제 소문 흉1,6,세계,美 우수 전재재물 배재 소문 흉포
ynat-v1_train_01762,성적 부진 도르R문9>}OS경질…\임 슈퇴q 선임,1,스포츠,성적 부진 도르문OS경질…임 슈퇴 선임
ynat-v1_train_01763,콜롬비아 평화협정 3년만에…옛 FARC 지도자 다시 무기 들겠다종합2보,2,정치,콜롬비아 평화협정 3년만에 옛 FARC 지도자 다시 무기를 들겠다
ynat-v1_train_01764,`1테오닉 독일 업체에L!플란트i스템 공3 기본계약,5,경제,1테오닉 독일 업체에 플랜트 시스템 공급 기본계약
ynat-v1_train_01765,성장멈춘 스마트폰 애플 고가화·삼성 프리미엄 부각으로 대응,4,IT과학,성장 멈춘 스마트폰 애플 고가화·삼성 프리미엄 부각으로 대응
ynat-v1_train_01766,문 대통령 대한민국의 이름으로 당신을 기억합니다,5,경제,문 대통령 대한민국의 이름으로 당신을 기리합니다
ynat-v1_train_01767,과학기술인 전문성 바탕 국민적 관심사항에 목소리 낸다,4,IT과학,과학기술인 전문성 바탕 국민적 관심사항에 목소리를 낸다
ynat-v1_train_01768,아시안게임 경기장 잔디 점검한 김학범 중동팀에 유리한...,4,IT과학,아시안게임 경기장 잔디 점검한 김학범 중동팀에 유리한 상황
ynat-v1_train_01769,"민주 민생! 여야 ,cO;월국회WGgL설득·u박 [8O",2,정치,"민주 민생당 여야,월요일 국회 설득·우박"
ynat-v1_train_01770,北 김정은 뿔테안경 쓰고 담담한 표정으로 신년사 낭독,6,세계,북한 김정은 뿔테안경을 쓰고 담담한 표정으로 신년사 낭독
ynat-v1_train_01771,현*W선 2<B+%업손실]2u5x3억원C적' 지h종합,5,경제,현물선 2B%업 손실 2u5x3억원 적자 '지종합
ynat-v1_train_01772,조선 문신 서유구가 꼽은 명당 233곳은 어디일까,6,세계,조선 문신 서유구가 꼽은 명당 233곳은 어디일까요?
ynat-v1_train_01773,"!아이돌라이I i개월_ P,만>>운 돌N…NRCyP7H이트",4,IT과학,아이돌라이브 1개월 만료…NRCYP7Hाइट
ynat-v1_train_01774,환담하는 이해찬 대표와 파비앙 페논 주한 프랑스대사,6,세계,환담하는 이해찬 대표와 파비앙 페론 주한 프랑스 대사
ynat-v1_train_01775,시즌 첫 골 손흥민 모든 상황 준비해 좋은 결과로 이어졌다,5,경제,시즌 첫 골 손흥민 모든 상황 준비해 좋은 결과로 이어졌다
ynat-v1_train_01776,LGU 5G SA 상용화 준비…SA 기술 NSA 코어 장비에 연동 검증,5,경제,LGU 5G SA 상용화 준비…SA 기술 NSA 코어 장비에 연동 검증
ynat-v1_train_01777,"문I계J블1Zy트 O술인,우리f z녀Xf지|8",0,생활문화,"문학계 비평가, 우리 여성 지능"
ynat-v1_train_01778,LGYO러` 제휴'알뜰I에 아이폰)[3{GB 공급…-j`가Q0원,4,IT과학,LG YO로 제휴 알뜰폰에 아이폰 3GB 공급…가0원
ynat-v1_train_01779,"이f성 B2점 Sj모비스XKCC m@ 5연"" 질주종r",1,스포츠,이성범 2점 슈팅 XCC m5 질주종료
ynat-v1_train_01780,출판계 출판문화산업진흥원장 추천 후보 2명 선정,6,세계,출판계 출판문화산업진흥원장 추천 후보 2명 선정
ynat-v1_train_01781,알뜰폰 위기감 커진다…CJ헬로 사업자협회와 마찰탈퇴종합2보,3,사회,알뜰폰 위기감 커진다… CJ헬로 사업자협회와 마찰 탈퇴종합보
ynat-v1_train_01782,美부통령l보 TV토론서도H북핵 ?= 이슈S…l:펜스 불#공방,6,세계,美부통령 TV토론서도 북핵 이슈… 펜스 불공방
ynat-v1_train_01783,yy北yf도< 가능성 }O주시…NSC 상2위 개최전망,2,정치,yy북한도 가능성 높이시…NSC 상위 개최전망
ynat-v1_train_01784,영상 인니 경찰 2m 넘는 구렁이로 위협 심문…거짓말 하면 물린다,2,정치,영상 인니 경찰 2미터 넘는 구렁이로 위협 심문…거짓말 하면 물리킨다
ynat-v1_train_01785,전력소모 없는 무전력 메모리 가능성 첫 규명,3,사회,전력 소모 없는 무전력 메모리 가능성 첫 규명
ynat-v1_train_01786,:삼) $울산 L|스L꺾% 4nFP6K눈D…?이먼 nOe,1,스포츠,삼성 울산 LS스 꺾 4위
ynat-v1_train_01787,=-정aM담 만찬< 향하Q 남북E상,2,정치,정담 만찬 <향한 남북상
ynat-v1_train_01788,中 RCEP 추진 박차…아태지역 통합에 TPP보다 유리,0,생활문화,중국 RCEP 추진 박차…아시아태평양 지역 통합에 TPP보다 유리
ynat-v1_train_01789,W산문RCa관 (n가_문? 1960{s _x 기획H,0,생활문화,원산문관 (n가문? 1960s _x 기획
ynat-v1_train_01790,롯데백화점 퍼펙Xb웨딩[행사 진행,0,생활문화,롯데백화점 퍼펙트웨딩 행사 진행
ynat-v1_train_01791,황총리 생활 체육시설 확충…맞춤형 프로그램 공급,6,세계,황총리 생활 체육 시설 확충… 맞춤형 프로그램 공급
ynat-v1_train_01792,현tuK수 김천웅 한국인h최초로 k스라I E체바무용단 입단,0,생활문화,현투수 김천웅 한국인 최초로 K스라지 E체바무용단 입단
ynat-v1_train_01793,"7- 신%`/k합정보$m,신설…M>정보j등 제공",5,경제,"7- 신한금융투자,신설…신한정보등 제공"
ynat-v1_train_01794,옥션 5만∼10만원 한우 설 선물세트 인기,5,경제,옥션 5만∼10만원 한우 설선물세트 인기
ynat-v1_train_01795,"군부에 굴복 안 해…수단 야권114N?g파업""예 ",6,세계,군부에 굴복 안 해…수단 야권 114개 파업 예상
ynat-v1_train_01796,"위클W 스Vr 전성시대 맞은 hTmM해외방(c Y%그램 ,|l KO",0,생활문화,"위클리 스버 전성시대 맞은 한국해외방( c 그램, l 한국)"
ynat-v1_train_01797,"GP""교란 사흘째8s·서jZkf조업·Iy선운항 b=",3,사회,교란 사흘째...서해 조업·이선운항 불
ynat-v1_train_01798,경?W C원상담도 AIky…카UI메신srW> 3봇 도:,4,IT과학,경찰 원상담도 AIky…카메신저 3봇 도움
ynat-v1_train_01799,메르켈 트럼프로부터 인종차별 美 여성의원들에 연대감 느껴,1,스포츠,메르켈 트럼프로부터 인종차별 美 여성의원들에 연대감 느껴
ynat-v1_train_01800,과기부 문재인 정부 2주년 과학기술·ICT 성과 발표,3,사회,과학기술부 문재인 정부 2주년 과학기술·ICT 성과 발표
ynat-v1_train_01801,폭로전·삿대질·고성·몸싸움…막장 치닫는 바른미래당,4,IT과학,폭로전·삽대질·고성·몸싸움…막장 치닫는 바른미래당
ynat-v1_train_01802,전국 폭설·한파 동장군 맹위…교통 마비·출근길 불편,0,생활문화,전국 폭설·한파 동절기 맹위…교통 마비·출근길 불편
ynat-v1_train_01803,특징주/ 1폰X 조기t단종설T|부품주 급락종합,5,경제,"특징주 1폰X 조기 단종설, 부품주 급락"
ynat-v1_train_01804,朴P|령hC식8산 T호 통한 창조경제8생D~ 구w종합,2,정치,박근혜식 통한 창조경제 생존
ynat-v1_train_01805,하나금투 서울반도체 올해 실적 상저하고…매수,5,경제,하나금투 서울반도체 올해 실적 상승하고 매수
ynat-v1_train_01806,서울시 인권위 노숙인 공공일자리 축소안 철회 권고,0,생활문화,서울시 인권위 노숙인 공공일자리 축소안 철회 권고
ynat-v1_train_01807,양효진 우리 꼭 이겨야 한다고 다짐하면서 훈련 중,3,사회,양효진 우리 꼭 이겨야 한다고 다짐하면서 훈련중
ynat-v1_train_01808,미래부·창의재단 SW교구활용 교사연구회 모집,3,사회,미래부 창의재단 SW 교구 활용 교사 연구회 모집
ynat-v1_train_01809,해 넘긴 장기 파업에 C대O KBS6s+ 결[u퇴s,3,사회,해 넘긴 장기 파업에 대한 KBS6성 결제
ynat-v1_train_01810,아름다운 금강 둘레길,0,생활문화,아름다운 금강 둘레길
ynat-v1_train_01811,스캘리아 美대법관 장례식 엄수 수천명 애도…오바마 불참 논란,5,경제,스칼라리아 미국대법관 장례식 엄수 수천명 애도…오바마 불참 논란
ynat-v1_train_01812,n교5는 어u이,0,생활문화,내교5는 어린이
ynat-v1_train_01813,F C& 싱크탱 X노;}s브렉시트4&8 시간$방법!O족,6,세계,FC 싱크탱크 브렉시트 48시간 방법론
ynat-v1_train_01814,헬로모바일 어르신 대상 평생 반값 요금제 출시,5,경제,헬로모바일 어르신 대상 평생 반값 요금제 출시
ynat-v1_train_01815,제주 4·3 아픔 보듬는 시집…꽃보다 먼저 다녀간 이름들,2,정치,제주 4·3 아픔 보듬는 시집…꽃보다 먼저 떠난 이름들
ynat-v1_train_01816,O적금ks N'금2불#SY3인다…l입y간 +례해 7리S용,5,경제,적금 은금2불 인다…입금 간례 해 7리용
ynat-v1_train_01817,pu:국%j콩 50R만k3j입…하B 50ya4 f사소통  프닝,6,세계,푸르른 국경 500만입…하늘 500년 f사소통 프레이닝
ynat-v1_train_01818,U림2 문M로 물들5e…강원\제비3날레 내달 개막,1,스포츠,울림 문열로 물들여…강원 제비날레 내달 개막
ynat-v1_train_01819,홍콩 정부 사실상 계엄령 선포…시민 저항 꺾을지는 미지수,0,생활문화,홍콩 정부 사실상 계엄령 선포…시민 저항 꺾을지는 미지수
ynat-v1_train_01820,삼성 갤럭시A8 5일 출시…KT 오늘부터 예약판매,2,정치,삼성 갤럭시A8 5일 출시…KT 오늘부터 예약판매
ynat-v1_train_01821,봄꽃mq9F세종_[,0,생활문화,봄꽃축제 세종[ 
ynat-v1_train_01822,북V K구O표팀;F리1오픈 EM/위해 ?남,2,정치,북한 구속표면; 자유롭게 오픈 EM/위해 남북
ynat-v1_train_01823,i이&북 본사 q사장 방한…SKB\페북7대란 입장 설명X-듯,4,IT과학,i이북 본사 사장 방한…SKB페북7대란 입장 설명 듯
ynat-v1_train_01824,폭염엔 역시 얼음,3,사회,실적은 좋았는데
ynat-v1_train_01825,朴대통령 한러 기업인에 극동협력 당부,3,사회,박대통령 한러 기업인에 극동협력 당부
ynat-v1_train_01826,KT 배터리 절감 기술로 갤럭시 S9 최대 55% 더 쓴다,4,IT과학,KT 배터리 절감 기술로 갤럭시 S9 최대 55% 더 쓴다
ynat-v1_train_01827,삼성전W 갤노트7 !q에6W中r소비dB 3b]%Z,4,IT과학,삼성전화 갤노트7 에서 소비자 3% 할인
ynat-v1_train_01828,1인당 스마트폰 데이터 사용량 6GB 눈앞…동영상이 59%,5,경제,1인당 스마트폰 데이터 사용량 6GB 눈앞…동영상이 59%
ynat-v1_train_01829,"^h정상5사7%포함 A력한 \합억=xw""\…中역할 중2V합",2,정치,정상5사7포함 압력한 합격=x원…중역할 중합
ynat-v1_train_01830,녹색기술센터 아프리카 기니 가뭄 해결에 나선다,2,정치,녹색기술센터 아프리카 기니 가뭄 해결에 나선다
ynat-v1_train_01831,EU 러시아·시리아에 온건반군 공격 중단 촉구,0,생활문화,EU 러시아 시리아에 온건 반군 공격 중단 촉구
ynat-v1_train_01832,무주서 한국사진기자협회 전북지부 보도사진전,5,경제,무주서 한국사진기자협회 전북지부 보도사진 전시
ynat-v1_train_01833,최지만 3경기 연속 타점…2루타 포함 멀티히트,1,스포츠,최지만 3경기 연속 타점…2루타 포함 멀티히트
ynat-v1_train_01834,랜섬'어 국l 피해 신고 2건 추가t/ /4건,3,사회,"랜섬웨어 국립 피해 신고 2건 추가, 4건"
ynat-v1_train_01835,최정윤 전통춤 경연대회 대통령상 수상,3,사회,최정윤 전통춤 경연대회 대통령상 수여
ynat-v1_train_01836,프로야구 SK 신인 상시 교육…새로운 팀 문화 기대,3,사회,프로야구 SK 신인 상시 교육… 새로운 팀 문화 기대
ynat-v1_train_01837,청춘mO창단(/ 하나EG0,0,생활문화,청춘창단 하나
ynat-v1_train_01838,t시[  TE[성H+k~장에95LF스x트골e? 구D!TJ,4,IT과학,티시 성형장에 95LF 스타트 골 구축
ynat-v1_train_01839,갤Sr·신형 L@nV3g 내달 9일 동시+시 유력…가/ ~0만원K,5,경제,갤럭시·신형 랩태그 내달 9일 동시 출시…가성비 100만원K
ynat-v1_train_01840,오늘 고강도 부동산 대책 발표…다주택자 등 투기수요 겨냥,0,생활문화,오늘 고강도 부동산 대책 발표…다주택자 등 투기수요 겨냥
ynat-v1_train_01841,프럼파스트 21억원어치 자사주 시간외 매매 결정,5,경제,프럼파스트 21억원어치 자사주 시간외매매 결정
ynat-v1_train_01842,이k3=$5G 속도평가{I C보고서S놓) X뢰성 ;/ 재;,4,IT과학,5G 속도평가 ICT 보고서작성 ; 재검토
ynat-v1_train_01843,"R48비동맹9의서 호""무즈 QvAy(참0 pA",6,세계,48비동맹의 서호주 무역 파트너
ynat-v1_train_01844,혜성 67P 분리합체 과정 반복,6,세계,혜성 67P 분리합체 과정 반복
